1.0,5.0,2.6672730445861816,1.0
1.0,5.0,4.724591970443726,1.0
1.0,5.0,5.0356762409210205,1.0
1.0,5.0,4.960098505020142,1.0
1.0,5.0,4.1111977100372314,1.0
1.0,5.0,2.864468812942505,1.0
1.0,5.0,5.2540764808654785,1.0
1.0,5.0,3.703117609024048,1.0
1.0,5.0,2.8777012825012207,1.0
1.0,5.0,5.657633304595947,1.0
1.0,5.0,2.8818519115448,1.0
1.0,5.0,4.566982746124268,1.0
1.0,5.0,4.746780157089233,1.0
1.0,5.0,3.433006763458252,1.0
1.0,5.0,4.385603427886963,1.0
1.0,5.0,2.6389501094818115,1.0
1.0,5.0,4.2986204624176025,1.0
1.0,5.0,3.4873406887054443,1.0
1.0,5.0,2.702798843383789,1.0
1.0,5.0,4.401393890380859,1.0
1.0,5.0,5.364550590515137,1.0
1.0,5.0,4.009410619735718,1.0
1.0,5.0,2.730203628540039,1.0
1.0,5.0,3.3957011699676514,1.0
1.0,5.0,3.4827113151550293,1.0
1.0,5.0,3.229740858078003,1.0
1.0,5.0,5.36021876335144,1.0
1.0,5.0,4.071923732757568,1.0
1.0,5.0,4.35939621925354,1.0
1.0,5.0,2.787203073501587,1.0
1.0,5.0,3.5892701148986816,1.0
1.0,5.0,5.150040149688721,1.0
1.0,5.0,4.838330030441284,1.0
1.0,5.0,4.388631343841553,1.0
1.0,5.0,2.6677467823028564,1.0
1.0,5.0,2.68367075920105,1.0
1.0,5.0,4.180956840515137,1.0
1.0,5.0,2.6251444816589355,1.0
1.0,5.0,3.319236993789673,1.0
1.0,5.0,4.589850664138794,1.0
1.0,5.0,4.986275911331177,1.0
1.0,5.0,2.6291885375976562,1.0
1.0,5.0,3.8913519382476807,1.0
1.0,5.0,2.7603724002838135,1.0
1.0,5.0,5.259537696838379,1.0
1.0,5.0,5.476765155792236,1.0
1.0,5.0,4.002499341964722,1.0
1.0,5.0,5.362932443618774,1.0
2.0,12.0,4.960425615310669,2.0
1.0,5.0,3.899796962738037,1.0
1.0,5.0,4.245266914367676,1.0
1.0,5.0,5.5884459018707275,1.0
1.0,5.0,4.499399662017822,1.0
1.0,5.0,2.6073992252349854,1.0
1.0,5.0,3.6006574630737305,1.0
2.0,12.0,5.183771848678589,2.0
1.0,5.0,3.016956090927124,1.0
1.0,5.0,3.6634974479675293,1.0
1.0,5.0,5.783639430999756,1.0
1.0,5.0,2.6212472915649414,1.0
1.0,5.0,4.174843072891235,1.0
1.0,5.0,2.6421775817871094,1.0
1.0,5.0,3.3825290203094482,1.0
1.0,5.0,4.356062889099121,1.0
1.0,5.0,3.2740790843963623,1.0
1.0,5.0,3.889812469482422,1.0
1.0,5.0,4.053472995758057,1.0
1.0,5.0,3.8114566802978516,1.0
1.0,5.0,4.513389348983765,1.0
1.0,5.0,4.437265396118164,1.0
1.0,5.0,4.725526571273804,1.0
1.0,5.0,3.3898098468780518,1.0
1.0,5.0,3.6030077934265137,1.0
1.0,5.0,3.971644639968872,1.0
1.0,5.0,3.089073419570923,1.0
1.0,5.0,2.62595796585083,1.0
1.0,5.0,3.1843364238739014,1.0
1.0,5.0,3.309074878692627,1.0
1.0,5.0,4.175252437591553,1.0
1.0,5.0,4.050297021865845,1.0
1.0,5.0,3.1493589878082275,1.0
1.0,5.0,4.539978504180908,1.0
1.0,5.0,3.3314437866210938,1.0
1.0,5.0,4.554108142852783,1.0
1.0,5.0,3.7355945110321045,1.0
1.0,5.0,3.510336399078369,1.0
1.0,5.0,4.498227596282959,1.0
1.0,5.0,3.213062047958374,1.0
1.0,5.0,5.289619207382202,1.0
1.0,5.0,5.765977382659912,1.0
1.0,5.0,3.9189913272857666,1.0
1.0,5.0,2.8020777702331543,1.0
1.0,5.0,2.998063087463379,1.0
1.0,5.0,2.8032419681549072,1.0
1.0,5.0,3.5259931087493896,1.0
1.0,5.0,2.769228219985962,1.0
1.0,5.0,5.046287775039673,1.0
1.0,5.0,4.713504314422607,1.0
1.0,5.0,4.684088945388794,1.0
1.0,5.0,4.3765647411346436,1.0
